page,label,cls_id,score,x1,y1,x2,y2,width,height
page_0010,text,2,0.30737823247909546,333.30963134765625,2.424736261367798,1281.355224609375,96.4072036743164,948.0455932617188,93.98246741294861
page_0010,text,2,0.3064038157463074,341.86773681640625,934.9334716796875,1300.72509765625,1167.3955078125,958.8573608398438,232.4620361328125
page_0011,text,2,0.912165105342865,369.7699279785156,217.96530151367188,1333.1375732421875,333.0155029296875,963.3676452636719,115.05020141601562
page_0011,number,3,0.8093596696853638,798.8505859375,1738.23193359375,832.299072265625,1760.9866943359375,33.448486328125,22.7547607421875
page_0011,text,2,0.5977453589439392,344.0364074707031,356.4908142089844,1320.8370361328125,1713.1197509765625,976.8006286621094,1356.6289367675781
page_0011,paragraph_title,0,0.32611843943595886,779.938232421875,356.5118103027344,917.0870971679688,390.8924560546875,137.14886474609375,34.380645751953125
page_0012,number,3,0.7906366586685181,818.6961669921875,1729.154052734375,853.5515747070312,1753.167724609375,34.85540771484375,24.013671875
page_0012,formula,7,0.5275834798812866,326.8087158203125,261.7103576660156,1291.517578125,1134.0101318359375,964.7088623046875,872.2997741699219
page_0012,reference_content,19,0.4428160488605499,350.36895751953125,1464.5684814453125,1307.5146484375,1694.7254638671875,957.1456909179688,230.156982421875
page_0012,paragraph_title,0,0.4352579414844513,755.7759399414062,1161.6954345703125,894.1868896484375,1194.6956787109375,138.41094970703125,33.000244140625
page_0012,paragraph_title,0,0.40353965759277344,735.365234375,221.33274841308594,871.6791381835938,253.88626098632812,136.31390380859375,32.55351257324219
page_0012,reference_content,19,0.4031771123409271,343.9728698730469,1220.0145263671875,1300.7293701171875,1447.721923828125,956.7565002441406,227.7073974609375
page_0012,formula,7,0.3495329022407532,330.4425964355469,236.6546173095703,1304.193359375,1698.233642578125,973.7507629394531,1461.5790252685547
page_0013,number,3,0.7840940356254578,828.4365844726562,1779.3704833984375,866.611083984375,1801.405517578125,38.17449951171875,22.0350341796875
page_0013,formula,7,0.41025859117507935,370.3267517089844,261.3568115234375,1298.94140625,873.0795288085938,928.6146545410156,611.7227172851562
page_0013,paragraph_title,0,0.3977346122264862,786.8673706054688,896.2953491210938,923.4572143554688,928.1276245117188,136.58984375,31.832275390625
page_0013,text,2,0.3486230969429016,364.9598693847656,1581.923095703125,1334.8038330078125,1756.1268310546875,969.8439636230469,174.2037353515625
page_0013,reference,9,0.2997902035713196,366.1641540527344,261.4349670410156,1332.6141357421875,1755.8748779296875,966.4499816894531,1494.4399108886719
page_0013,text,2,0.27485692501068115,370.1686096191406,1141.9129638671875,1330.1090087890625,1311.7841796875,959.9403991699219,169.8712158203125
page_0013,formula,7,0.27062878012657166,365.59405517578125,946.2929077148438,1333.652587890625,1756.8604736328125,968.0585327148438,810.5675659179688
page_0014,text,2,0.9286908507347107,324.85382080078125,335.6827087402344,1291.0379638671875,438.0146179199219,966.1841430664062,102.3319091796875
page_0014,text,2,0.8692923188209534,333.2262268066406,1579.4317626953125,1292.134033203125,1745.0721435546875,958.9078063964844,165.640380859375
page_0014,text,2,0.8475376963615417,305.7728271484375,625.4220581054688,1282.12109375,848.9042358398438,976.3482666015625,223.482177734375
page_0014,text,2,0.8278283476829529,328.9781494140625,1058.7532958984375,1290.0303955078125,1225.912109375,961.05224609375,167.1588134765625
page_0014,number,3,0.8153689503669739,798.4629516601562,1774.331298828125,833.43115234375,1798.4033203125,34.96820068359375,24.072021484375
page_0014,text,2,0.8150429725646973,331.43817138671875,1317.1146240234375,1289.845458984375,1422.0047607421875,958.4072875976562,104.89013671875
page_0014,text,2,0.8133718371391296,325.3847961425781,873.1558227539062,1286.8447265625,1038.0440673828125,961.4599304199219,164.88824462890625
page_0014,paragraph_title,0,0.7521674633026123,744.1839599609375,1258.098388671875,881.055908203125,1287.7279052734375,136.8719482421875,29.6295166015625
page_0014,paragraph_title,0,0.6964360475540161,680.6947631835938,459.8192443847656,933.9382934570312,524.1976928710938,253.2435302734375,64.37844848632812
page_0014,paragraph_title,0,0.6895809769630432,746.0877685546875,1519.2022705078125,883.9019165039062,1550.7811279296875,137.81414794921875,31.578857421875
page_0014,text,2,0.6487205624580383,445.7130432128906,1443.8250732421875,1291.984375,1485.69091796875,846.2713317871094,41.8658447265625
page_0014,paragraph_title,0,0.6444593667984009,739.5087890625,264.8782653808594,873.40771484375,295.9405822753906,133.89892578125,31.06231689453125
page_0014,paragraph_title,0,0.629942774772644,737.454833984375,564.6591186523438,876.6044921875,596.7728271484375,139.149658203125,32.11370849609375
page_0014,text,2,0.2566191256046295,612.110107421875,1699.3184814453125,1250.3013916015625,1747.0250244140625,638.1912841796875,47.70654296875
page_0015,text,2,0.8788582682609558,352.9293518066406,474.0110778808594,1318.372802734375,659.2196044921875,965.4434509277344,185.20852661132812
page_0015,text,2,0.8783446550369263,335.3695068359375,1354.6279296875,1301.3341064453125,1531.9649658203125,965.964599609375,177.3370361328125
page_0015,text,2,0.8616715669631958,358.7479553222656,289.7410888671875,1322.7723388671875,410.8581237792969,964.0243835449219,121.11703491210938
page_0015,paragraph_title,0,0.8035228252410889,772.0363159179688,240.8404541015625,910.2887573242188,273.2963562011719,138.25244140625,32.455902099609375
page_0015,number,3,0.7918795347213745,791.1441040039062,1752.9349365234375,827.0729370117188,1774.2440185546875,35.9288330078125,21.30908203125
page_0015,paragraph_title,0,0.7917926907539368,767.9392700195312,420.4840393066406,906.3609008789062,450.9725341796875,138.421630859375,30.488494873046875
page_0015,paragraph_title,0,0.7832690477371216,762.9618530273438,681.349609375,900.852783203125,712.87646484375,137.89093017578125,31.52685546875
page_0015,paragraph_title,0,0.7830072641372681,744.24853515625,1557.6353759765625,881.4019775390625,1588.9959716796875,137.1534423828125,31.360595703125
page_0015,paragraph_title,0,0.7808124423027039,756.376953125,984.1994018554688,895.08935546875,1014.4288330078125,138.71240234375,30.22943115234375
page_0015,text,2,0.7685456275939941,330.5494689941406,1619.36181640625,1288.802001953125,1730.2218017578125,958.2525329589844,110.8599853515625
page_0015,paragraph_title,0,0.713429868221283,742.4114379882812,1296.7188720703125,888.3469848632812,1330.300048828125,145.935546875,33.5811767578125
page_0015,text,2,0.6766971945762634,349.9225769042969,734.60302734375,1308.6087646484375,957.2207641601562,958.6861877441406,222.61773681640625
page_0015,text,2,0.5844007730484009,336.5460205078125,1045.0701904296875,1301.9847412109375,1278.5888671875,965.438720703125,233.5186767578125
page_0015,text,2,0.525942862033844,338.7047119140625,1164.8182373046875,1299.382080078125,1276.66357421875,960.6773681640625,111.8453369140625
page_0015,text,2,0.43115541338920593,583.68798828125,1044.6171875,1230.447998046875,1093.7215576171875,646.760009765625,49.1043701171875
page_0015,text,2,0.3854779005050659,740.2927856445312,911.0684204101562,1307.4140625,957.084228515625,567.1212768554688,46.01580810546875
page_0015,text,2,0.3828423023223877,576.6280517578125,1108.4737548828125,1300.02490234375,1153.49267578125,723.3968505859375,45.0189208984375
page_0015,text,2,0.35856419801712036,525.54833984375,850.8465576171875,1305.985595703125,896.342041015625,780.437255859375,45.4954833984375
page_0015,text,2,0.3141794800758362,890.287109375,803.411376953125,1267.0699462890625,843.3916625976562,376.7828369140625,39.98028564453125
page_0015,text,2,0.2996283173561096,900.0712280273438,1236.9757080078125,1255.5614013671875,1278.0042724609375,355.49017333984375,41.028564453125
page_0015,text,2,0.2823536992073059,350.2825622558594,733.491943359375,1307.8480224609375,788.1956176757812,957.5654602050781,54.70367431640625
page_0015,header,12,0.2544642984867096,384.01348876953125,33.68183898925781,407.8870849609375,94.94475555419922,23.87359619140625,61.262916564941406
page_0016,text,2,0.8223238587379456,365.2596130371094,1541.6829833984375,1335.0206298828125,1714.8739013671875,969.7610168457031,173.19091796875
page_0016,number,3,0.7888772487640381,833.0572509765625,1746.0831298828125,868.3733520507812,1769.4998779296875,35.31610107421875,23.416748046875
page_0016,paragraph_title,0,0.7085491418838501,773.13720703125,1182.5714111328125,909.4198608398438,1214.8492431640625,136.28265380859375,32.27783203125
page_0016,text,2,0.6980521082878113,361.9266662597656,1239.3033447265625,1317.2928466796875,1346.0108642578125,955.3661804199219,106.70751953125
page_0016,paragraph_title,0,0.689178466796875,780.1619262695312,1484.587646484375,915.8697509765625,1515.784912109375,135.70782470703125,31.197265625
page_0016,text,2,0.6602429151535034,361.8363037109375,1360.603759765625,1320.3438720703125,1451.8306884765625,958.507568359375,91.2269287109375
page_0016,text,2,0.6024963855743408,337.37237548828125,224.77137756347656,1261.6571044921875,336.7459716796875,924.2847290039062,111.97459411621094
page_0016,paragraph_title,0,0.5910782217979431,760.7353515625,675.4129638671875,899.5516967773438,708.1644897460938,138.81634521484375,32.75152587890625
page_0016,text,2,0.5731494426727295,349.083740234375,735.3189086914062,1307.8250732421875,906.0548095703125,958.7413330078125,170.73590087890625
page_0016,text,2,0.5552888512611389,355.3865661621094,1041.0631103515625,1315.8905029296875,1147.5350341796875,960.5039367675781,106.471923828125
page_0016,text,2,0.5440866947174072,353.4232177734375,916.8028564453125,1312.3228759765625,1029.927978515625,958.899658203125,113.1251220703125
page_0016,text,2,0.48904919624328613,350.9495849609375,735.9569091796875,1313.240234375,1149.0775146484375,962.2906494140625,413.12060546875
page_0016,text,2,0.48565876483917236,343.04595947265625,350.86383056640625,1302.5135498046875,460.6922607421875,959.4675903320312,109.82843017578125
page_0016,text,2,0.4718838930130005,340.6046142578125,225.39279174804688,1305.482666015625,650.3580932617188,964.8780517578125,424.9653015136719
page_0016,text,2,0.42847099900245667,346.21722412109375,468.5501403808594,1305.439697265625,648.8148193359375,959.2224731445312,180.26467895507812
page_0016,text,2,0.31204134225845337,413.37054443359375,409.26806640625,1261.556884765625,460.7727355957031,848.1863403320312,51.504669189453125
page_0016,text,2,0.2883204221725464,464.6563720703125,594.6315307617188,1265.1611328125,650.280517578125,800.5047607421875,55.64898681640625
page_0016,text,2,0.28763633966445923,361.1602478027344,1237.8697509765625,1320.44775390625,1453.75537109375,959.2875061035156,215.8856201171875
page_0016,text,2,0.28596702218055725,353.94281005859375,731.6306762695312,1317.2991943359375,1460.3865966796875,963.3563842773438,728.7559204101562
page_0017,text,2,0.8998294472694397,376.6947937011719,324.44207763671875,1337.4075927734375,488.55328369140625,960.7127990722656,164.1112060546875
page_0017,text,2,0.8910887837409973,376.7168884277344,506.994873046875,1337.58544921875,658.4701538085938,960.8685607910156,151.47528076171875
